trial,learning_rate,mean,std,count,sem,ci_lower,ci_upper
62,0.3,0.2567151103459598,0.11556179659576225,500,0.0051680806558025635,0.24658567226058675,0.2668445484313328
63,0.3,0.25237112975205406,0.11505759723399327,500,0.005145532174860014,0.24228588668932843,0.2624563728147797
64,0.3,0.2502411652634747,0.11254647416720995,500,0.005033231337316109,0.2403760318423351,0.26010629868461427
65,0.3,0.2449355405633155,0.11308062842259467,500,0.0050571194418263295,0.2350235864573359,0.2548474946692951
66,0.3,0.24475350152328038,0.10949678802456636,500,0.004896845226816306,0.2351556848787204,0.25435131816784035
67,0.3,0.2488367628799257,0.11016577900990239,500,0.004926763413207224,0.23918030659003955,0.2584932191698119
68,0.3,0.248538396837294,0.11128684965695293,500,0.004976899216694918,0.23878367437257197,0.25829311930201604
69,0.3,0.24614838568180009,0.10968287570863482,500,0.004905167321043357,0.2365342577325551,0.2557625136310451
70,0.3,0.24392453040269024,0.11109749146758505,500,0.00496843086102446,0.2341864059150823,0.2536626548902982
71,0.3,0.2469638749431138,0.10804277761544617,500,0.004831819904520605,0.23749350793025342,0.2564342419559742
72,0.3,0.24468097506845804,0.11178912192586501,500,0.0049993615154249275,0.23488222649822518,0.25447972363869087
73,0.3,0.2434262904504887,0.11210802485303394,500,0.005013623287892395,0.2335995888062196,0.25325299209475777
74,0.3,0.24145014201588577,0.11107955917748452,500,0.00496762890463132,0.2317135893628084,0.25118669466896315
75,0.3,0.24621283891288556,0.10678303430896723,500,0.0047754824711708594,0.23685289326939069,0.25557278455638044
76,0.3,0.24505175788609562,0.10727924373965644,500,0.004797673631532811,0.2356483175682913,0.25445519820389995
77,0.3,0.24235979739100508,0.11093871274802684,500,0.00496133006081821,0.23263559047180138,0.2520840043102088
78,0.3,0.24049569229466236,0.10739737991720148,500,0.0048029568420046645,0.23108189688433323,0.2499094877049915
79,0.3,0.23934324855761271,0.10784646186317352,500,0.004823040397177892,0.22989008937914404,0.2487964077360814
80,0.3,0.24413309693097077,0.1078113147068366,500,0.004821468568562188,0.23468301853658888,0.2535831753253527
81,0.3,0.24686454912835212,0.10871494863762544,500,0.004861880306482573,0.2373352637276463,0.25639383452905795
82,0.3,0.24614140128355028,0.11013875058277456,500,0.004925554665199569,0.23648731413975912,0.25579548842734146
83,0.3,0.248019704280383,0.11206723357817473,500,0.005011799046622914,0.23819657814900208,0.2578428304117639
84,0.3,0.24921166049876534,0.11191685620248186,500,0.005005073965936368,0.23940171552553005,0.2590216054720006
85,0.3,0.2524080627629642,0.11276073641815527,500,0.005042813436478627,0.24252414842746606,0.2622919770984623
86,0.3,0.25614187721943255,0.11555509007030039,500,0.005167780730866052,0.24601302698693508,0.26627072745193003
87,0.3,0.25342716201142523,0.11352426234720785,500,0.005076959354077531,0.24347632167743327,0.2633780023454172
88,0.3,0.2532098604942077,0.11207423945419706,500,0.005012112358923471,0.24338612027071768,0.26303360071769766
89,0.3,0.25140640129347674,0.10936962479764732,500,0.004891158314423722,0.24181973099720624,0.2609930715897472
90,0.3,0.25406698975105246,0.11162455906544819,500,0.00499200204057565,0.2442826657515242,0.26385131375058074
91,0.3,0.25143978042633053,0.1129517250719367,500,0.005051354708734355,0.24153912519721119,0.26134043565544984
92,0.3,0.2527487175972018,0.11156513654351932,500,0.004989344584607102,0.24296960221137187,0.26252783298303173
93,0.3,0.24881063629414765,0.10930567072418346,500,0.0048882982013096574,0.2392295718195807,0.2583917007687146
94,0.3,0.24335527833360532,0.10856914247334117,500,0.0048553596565850095,0.2338387734066987,0.25287178326051196
95,0.3,0.2435432414935931,0.10990275358180769,500,0.00491500055846661,0.23390984039899854,0.2531766425881877
96,0.3,0.2406280889846074,0.10753340985356026,500,0.004809040285698129,0.2312023700246391,0.25005380794457577
97,0.3,0.24269896194774898,0.10964034985524937,500,0.004903265507063936,0.23308856155390367,0.2523093623415943
98,0.3,0.24039526753498347,0.10825696501512455,500,0.0048413986562327,0.23090612616876738,0.24988440890119956
99,0.3,0.24797926562928357,0.11051542815671268,500,0.004942400198418077,0.23829216124038413,0.257666370018183
100,0.3,0.25057992767362697,0.1087075021841504,500,0.004861547290959343,0.24105129498334665,0.2601085603639073
101,0.3,0.24261670789817244,0.10503039659234698,500,0.004697102129685002,0.23341038772398984,0.25182302807235507
102,0.3,0.39513818284759705,0.1330722627845884,500,0.005951172510121102,0.3834738847277597,0.40680248096743443
103,0.3,0.49029822077022217,0.13312002725190009,500,0.005953308602037462,0.4786297359102287,0.5019667056302156
104,0.3,0.541938077369046,0.12353235254011978,500,0.005524534754003533,0.531109989251199,0.552766165486893
105,0.3,0.5786432576870413,0.11207418732929518,500,0.005012110027826993,0.5688195220325004,0.5884669933415821
106,0.3,0.6050102900078282,0.10425313559132883,500,0.004662341960994279,0.5958720997642795,0.614148480251377
107,0.3,0.6227943399563145,0.10325686287852474,500,0.004617787290795119,0.6137434768663561,0.6318452030462729
108,0.3,0.6381636645019909,0.10043123863638312,500,0.004491421533109118,0.6293604782970971,0.6469668507068848
109,0.3,0.6498527484020835,0.09949347620927018,500,0.0044494835224337245,0.6411317606981134,0.6585737361060536
110,0.3,0.6567114782059311,0.09327468748694664,500,0.004171370836017234,0.6485355913673373,0.664887365044525
111,0.3,0.6665759620477308,0.09206330091470773,500,0.004117195981566101,0.6585062579238613,0.6746456661716004
112,0.3,0.6731405899832039,0.09323712688114144,500,0.004169691074660104,0.6649679954768701,0.6813131844895377
113,0.3,0.6802289024369264,0.09111241487191471,500,0.004074671064955282,0.672242547149614,0.6882152577242387
114,0.3,0.6846274317093877,0.08905352216353725,500,0.0039825945838690684,0.6768215463250042,0.6924333170937711
115,0.3,0.6909112700715715,0.08617337448484967,500,0.0038537904639733955,0.6833578407621836,0.6984646993809593
116,0.3,0.6920340383339778,0.08533221801306218,500,0.0038161728029607813,0.6845543396401746,0.699513737027781
117,0.3,0.6964954436117151,0.08370957126275709,500,0.003743605834217755,0.6891579761766483,0.7038329110467819
118,0.3,0.6974202168117397,0.08569066177809892,500,0.0038322028954554436,0.689909099136647,0.7049313344868324
119,0.3,0.703893567337772,0.08552495364768789,500,0.003824792202574974,0.696396974620725,0.7113901600548189
120,0.3,0.709440964250957,0.08245162714870886,500,0.0036873488631996034,0.7022137604790858,0.7166681680228283
121,0.3,0.7108542361767868,0.0840704637778313,500,0.003759745438143291,0.7034851351180259,0.7182233372355477
122,0.3,0.7163440745644029,0.08127699756472899,500,0.0036348178312363773,0.7092198316151795,0.7234683175136262
123,0.3,0.719183500816893,0.07973259662768477,500,0.0035657501216414724,0.7121946305784757,0.7261723710553103
124,0.3,0.720719138375003,0.07906563295704166,500,0.0035359225995198573,0.7137887300799441,0.7276495466700619
125,0.3,0.7195032312659057,0.08037252205516691,500,0.0035943684567690862,0.7124582690906383,0.726548193441173
126,0.3,0.7205064602803246,0.07994837006612235,500,0.0035753998031631783,0.7134986766661248,0.7275142438945245
127,0.3,0.721688099320544,0.07915845658275358,500,0.0035400737982600543,0.7147495546759542,0.7286266439651338
128,0.3,0.721811796232256,0.0791537784672822,500,0.003539864586576042,0.7148736616425669,0.7287499308219451
129,0.3,0.7227506776485204,0.07646862254361775,500,0.003419780763066043,0.716047907352911,0.7294534479441298
130,0.3,0.7234656043343933,0.07739078556802673,500,0.0034610211472443485,0.7166820028857944,0.7302492057829922
131,0.3,0.7224797363277031,0.08005122539204305,500,0.0035799996331753103,0.7154629370466795,0.7294965356087267
132,0.3,0.7245530072207563,0.0781700519939148,500,0.0034958710012617292,0.7177011000582834,0.7314049143832293
133,0.3,0.7253362455863376,0.07756564812909209,500,0.0034688412387095854,0.7185373167584668,0.7321351744142084
134,0.3,0.7251368587023515,0.07909463323580973,500,0.003537219531413694,0.7182039084207806,0.7320698089839223
135,0.3,0.7272536184154202,0.0757418603754247,500,0.0033872789708349472,0.7206145516325837,0.7338926851982568
136,0.3,0.7277193274275019,0.07881278474047256,500,0.003524614883515095,0.7208110822558124,0.7346275725991914
137,0.3,0.7286928375369229,0.08065740537077422,500,0.0036071088259561554,0.7216229042380489,0.735762770835797
138,0.3,0.7302864563006959,0.07790344032234225,500,0.003483947764837108,0.7234579186816151,0.7371149939197766
139,0.3,0.7302031224431563,0.07876644410053156,500,0.0035225424670945167,0.7232989392076511,0.7371073056786616
140,0.3,0.7292500635170253,0.07919867007133286,500,0.0035418722001415675,0.7223079940047478,0.7361921330293028
141,0.3,0.7301891152977518,0.08060173320255097,500,0.0036046190909041157,0.7231240618795797,0.7372541687159239
142,0.3,0.7304995449028854,0.07669540473761342,500,0.0034299227711032604,0.723776896271523,0.7372221935342478
143,0.3,0.7316293364844497,0.07694686135139017,500,0.003441168252739195,0.7248846467090809,0.7383740262598185
144,0.3,0.729708016637695,0.07869912080093303,500,0.0035195316776070787,0.7228097345495852,0.7366062987258049
145,0.3,0.7341031915055506,0.07649213297342575,500,0.0034208321814506617,0.7273983604299072,0.7408080225811939
146,0.3,0.7348287819338275,0.07841463448603879,500,0.00350680906283164,0.7279554361706775,0.7417021276969775
147,0.3,0.735219472739383,0.0791032645365065,500,0.003537605534915538,0.7282857658909486,0.7421531795878175
148,0.3,0.7336456771521084,0.08236134787171416,500,0.00368331145119321,0.7264263867077697,0.740864967596447
149,0.3,0.735433384150654,0.08143137738362075,500,0.0036417219066242987,0.7282956092136703,0.7425711590876376
150,0.3,0.7378386159562561,0.07992838496792162,500,0.0035745060424009017,0.7308325841131503,0.7448446477993619
151,0.3,0.7388695491650394,0.08067942805860288,500,0.0036080937104967987,0.7317976854924657,0.7459414128376132
152,0.3,0.7394061769023915,0.08281216507011888,500,0.0037034726092143888,0.7321473705883313,0.7466649832164517
153,0.3,0.7402081522308932,0.08525398769582453,500,0.0038126742368158857,0.732735310726734,0.7476809937350524
154,0.3,0.7437864492696631,0.0822181557130723,500,0.0036769077031818466,0.7365797101714266,0.7509931883678995
155,0.3,0.7443524281934766,0.08134263772161283,500,0.003637753348293298,0.7372224316308217,0.7514824247561315
156,0.3,0.7438065805483325,0.07789005179300176,500,0.003483349011602626,0.7369792164855914,0.7506339446110736
157,0.3,0.742128994752859,0.07781352220032936,500,0.003479926504172509,0.7353083388046808,0.7489496507010371
158,0.3,0.7414003015135499,0.07995279411030208,500,0.003575597652433605,0.73439213011478,0.7484084729123197
159,0.3,0.7423223129947053,0.0794450267214383,500,0.0035528896044684658,0.7353586493699471,0.7492859766194635
160,0.3,0.7425347767217552,0.07865585618911874,500,0.003517596825346341,0.7356402869440763,0.749429266499434
161,0.3,0.7435263194570949,0.07929031637199818,500,0.0035459707473050484,0.7365762167923771,0.7504764221218128
162,0.3,0.7420730880246728,0.07987158217973009,500,0.003571965744486746,0.7350720351654787,0.7490741408838668
163,0.3,0.7434482251137581,0.08041766117308069,500,0.003596387139491078,0.7363993063203556,0.7504971439071606
164,0.3,0.7434254799631796,0.07901175722056256,500,0.003533513203337754,0.7364997940846376,0.7503511658417217
165,0.3,0.7429575954317104,0.0787939885578983,500,0.0035237742926760244,0.7360509978180654,0.7498641930453553
166,0.3,0.7429657931339747,0.07760171644328893,500,0.003470454262757145,0.7361637027789707,0.7497678834889787
167,0.3,0.7431958595335306,0.07868329123977934,500,0.003518823758111206,0.7362989649676327,0.7500927540994285
168,0.3,0.7441017349958322,0.07841122016703217,500,0.0035066563698437267,0.7372286885109385,0.7509747814807259
169,0.3,0.742369598529452,0.08181204309799181,500,0.0036587457949050434,0.735198456771438,0.7495407402874659
170,0.3,0.7440495246372576,0.07953004809642919,500,0.0035566918759488684,0.7370784085603979,0.7510206407141173
171,0.3,0.7421736738135168,0.07612845214101742,500,0.003404567880183087,0.735500720768358,0.7488466268586756
172,0.3,0.7433149145435789,0.07754458174522935,500,0.003467899121382442,0.7365178322656694,0.7501119968214884
173,0.3,0.7417269969050956,0.07594411162995039,500,0.0033963239219080284,0.7350702020181559,0.7483837917920353
174,0.3,0.7404667719741134,0.07790697679110296,500,0.003484105920528093,0.7336379243698783,0.7472956195783484
175,0.3,0.7381131336550015,0.07837995772173009,500,0.0035052582707869604,0.7312428274442591,0.744983439865744
176,0.3,0.7378998922353295,0.08252704120138835,500,0.003690721482164605,0.7306660781302868,0.7451337063403721
177,0.3,0.7370449654940546,0.07954399304054324,500,0.003557315512808497,0.7300726270889499,0.7440173038991593
178,0.3,0.7389289832534691,0.07645349291727929,500,0.003419104145606704,0.73222753912808,0.7456304273788582
179,0.3,0.7395668954997027,0.07853791012564412,500,0.003512322117034186,0.7326827441503156,0.7464510468490897
180,0.3,0.7416841182368435,0.07792340053770856,500,0.0034848404128052,0.7348538310277454,0.7485144054459417
181,0.3,0.7424488847848414,0.07750515247689903,500,0.0034661357908966485,0.735655258634684,0.7492425109349988
182,0.3,0.7426095739195686,0.0768687808074731,500,0.0034376763846608203,0.7358717282056334,0.7493474196335038
183,0.3,0.7428623024818972,0.07502706414634334,500,0.0033553123116692187,0.7362858903510255,0.7494387146127689
184,0.3,0.7449279142969374,0.07456455801654417,500,0.003334628408744393,0.7383920426157984,0.7514637859780764
185,0.3,0.7496859899762276,0.07265507189421627,500,0.00324923359331204,0.743317492133336,0.7560544878191192
186,0.3,0.7446522009088314,0.07496655685529004,500,0.0033526063433506276,0.7380810924758642,0.7512233093417987
187,0.3,0.7435125511259715,0.07652415771392668,500,0.003422264371385099,0.7368049129580567,0.7502201892938862
188,0.3,0.7459916279034904,0.07792809405896,500,0.0034850503134566412,0.7391609292891154,0.7528223265178654
189,0.3,0.7455202032324368,0.07783716515588736,500,0.003480983849288843,0.7386974748878307,0.752342931577043
190,0.3,0.7452682512399628,0.07971511040993863,500,0.003564968114210478,0.7382809137361103,0.7522555887438153
191,0.3,0.7440559372975133,0.07820865399241043,500,0.003497597335115801,0.7372006465206863,0.7509112280743403
192,0.3,0.7473705407236486,0.07887676245594961,500,0.0035274760539321316,0.7404566876579416,0.7542843937893556
193,0.3,0.7490675213899137,0.0794182298561881,500,0.0035516912122227984,0.742106206613957,0.7560288361658705
194,0.3,0.7467162183145662,0.08001721950351495,500,0.003578478843607628,0.7397023997810953,0.7537300368480372
195,0.3,0.749386313500957,0.07924444832141102,500,0.0035439194657228825,0.7424402313481401,0.7563323956537739
196,0.3,0.7474572802382358,0.08258761220772981,500,0.0036934302999175068,0.7402181568503975,0.754696403626074
197,0.3,0.7473384049934793,0.07954529237085682,500,0.003557373620626625,0.7403659526970511,0.7543108572899074
198,0.3,0.7453660382066288,0.08136100667347819,500,0.003638574832794225,0.7382344315343522,0.7524976448789055
199,0.3,0.7458711401618072,0.07919601466346804,500,0.003541753446691693,0.7389293034062915,0.752812976917323
200,0.3,0.7454778176400726,0.07497946873800486,500,0.0033531837802999844,0.7389055774306846,0.7520500578494606
1,0.7,0.3333333333333333,0.0,500,0.0,0.3333333333333333,0.3333333333333333
2,0.7,0.3338675227372561,0.12044078584839263,500,0.0053862756884100116,0.3233104223879725,0.34442462308653976
3,0.7,0.31694425755350153,0.15019551990432353,500,0.006716947848439802,0.30377903977055953,0.3301094753364435
4,0.7,0.30176741188062733,0.16494678993606707,500,0.007376644699348483,0.2873091882699043,0.31622563549135035
5,0.7,0.2962664916782032,0.17039678447215742,500,0.007620375864542492,0.2813305549836999,0.31120242837270645
6,0.7,0.27547627615581993,0.16965909075515836,500,0.007587385198586804,0.2606050011665898,0.29034755114505006
7,0.7,0.2765758662789487,0.17497761538784792,500,0.007825236850960824,0.26123840205106547,0.29191333050683194
8,0.7,0.27652071612232476,0.17626829299413618,500,0.007882957708254769,0.2610701190141454,0.2919713132305041
9,0.7,0.26778391061366374,0.17788331757288167,500,0.007955183803122925,0.25219175035954283,0.28337607086778466
10,0.7,0.28536253142845047,0.18869815354112873,500,0.00843883797093313,0.26882240900542154,0.3019026538514794
11,0.7,0.28791959033562375,0.18905339439058244,500,0.008454724824688394,0.2713483296792345,0.304490850992013
12,0.7,0.29039746708380776,0.19101888548249277,500,0.008542624258502031,0.2736539235371438,0.3071410106304717
13,0.7,0.2828700687567388,0.19341921469282214,500,0.008649970244155527,0.265916127078194,0.2998240104352836
14,0.7,0.2835662782895243,0.18986022251399662,500,0.00849080727529065,0.2669242960299546,0.300208260549094
15,0.7,0.29399119267992474,0.1955946882805879,500,0.00874726038066552,0.2768465623338203,0.31113582302602916
16,0.7,0.29124011968807484,0.19514419231390154,500,0.008727113588563516,0.27413497705449036,0.3083452623216593
17,0.7,0.293228745847227,0.19383387644820552,500,0.00866851448160966,0.2762384574632721,0.31021903423118197
18,0.7,0.29191940403778316,0.19300415837368626,500,0.008631408361273954,0.2750018436496862,0.3088369644258801
19,0.7,0.28297363445911133,0.18971294490092208,500,0.008484220820202677,0.2663445616515141,0.29960270726670857
20,0.7,0.29259547466899904,0.20039848832570054,500,0.008962092849689287,0.27502977268360806,0.31016117665439
21,0.7,0.28867660531590966,0.19698640800688597,500,0.008809499978938116,0.27140998535719096,0.30594322527462836
22,0.7,0.29501023372618973,0.19680721026797082,500,0.008801486012425547,0.27775932114183566,0.3122611463105438
23,0.7,0.29898280604300864,0.19735405620423474,500,0.008825941706159659,0.2816839602989357,0.31628165178708156
24,0.7,0.2802014989700829,0.1929361114609576,500,0.008628365210823549,0.26328990315686873,0.29711309478329706
25,0.7,0.28907164795474904,0.20449107247735956,500,0.009145118777024246,0.27114721515178153,0.30699608075771656
26,0.7,0.2914618490673595,0.18962134907742,500,0.008480124530446564,0.27484080498768426,0.30808289314703474
27,0.7,0.3025492046528075,0.20475338875673108,500,0.009156849917669836,0.2846017788141746,0.3204966304914404
28,0.7,0.3019104362184514,0.20241452245239258,500,0.009052252636734145,0.28416802105045247,0.3196528513864503
29,0.7,0.2969620574164794,0.2012128388562144,500,0.008998511712564128,0.2793249744598537,0.3145991403731051
30,0.7,0.3113673355400907,0.2021106504297421,500,0.009038663066752009,0.2936515559292568,0.32908311515092464
31,0.7,0.28965708272453583,0.19653293505631347,500,0.008789220052069367,0.27243021142247986,0.3068839540265918
32,0.7,0.2955887505327333,0.19401938931628152,500,0.008676810869284037,0.2785822012289366,0.31259529983653
33,0.7,0.3123005690251006,0.1980119884916456,500,0.008855365332544511,0.2949440529733134,0.32965708507688785
34,0.7,0.29742147702461386,0.2006970085093994,500,0.008975443078157416,0.2798296085914253,0.3150133454578024
35,0.7,0.3016333566383679,0.1940085197177987,500,0.008676324766062124,0.2846277600968861,0.31863895317984964
36,0.7,0.30976260470408784,0.19993368961940403,500,0.008941306419626628,0.2922376441216197,0.327287565286556
37,0.7,0.3113289902716845,0.2047819646650931,500,0.009158127871142162,0.2933790596442458,0.32927892089912314
38,0.7,0.30846959310411776,0.19884888340327914,500,0.008892792410793236,0.291039719978963,0.3258994662292725
39,0.7,0.3070354078431247,0.20027849746900125,500,0.008956726695444128,0.2894802235200542,0.32459059216619524
40,0.7,0.3057857646243132,0.20081932036044559,500,0.008980913030425277,0.28818317508467967,0.3233883541639468
41,0.7,0.3139715948085935,0.2022188766979375,500,0.009043503092604729,0.29624632874708823,0.33169686087009875
42,0.7,0.3131581526118584,0.2023942690827079,500,0.009051346878506377,0.2954175127299859,0.33089879249373094
43,0.7,0.30292372423538844,0.20012293018767963,500,0.008949769515121928,0.28538217598574944,0.32046527248502743
44,0.7,0.3042730508139979,0.19661789935839064,500,0.008793019771171475,0.2870387320625018,0.32150736956549403
45,0.7,0.2918415241095889,0.1981283714324279,500,0.008860570135884724,0.27447480664325485,0.30920824157592297
46,0.7,0.2979387345933978,0.20247114837165375,500,0.009054785024829273,0.28019135594473243,0.3156861132420632
47,0.7,0.28784091141333823,0.20526631941222606,500,0.009179788873938442,0.2698485252204189,0.30583329760625755
48,0.7,0.2912305693855772,0.20025092130262814,500,0.008955493451792746,0.2736778022200634,0.30878333655109097
49,0.7,0.29247094837761767,0.19442218743169173,500,0.00869482454862936,0.2754290922623041,0.3095128044929312
50,0.7,0.29352355184197143,0.19222787550971854,500,0.008596691936201953,0.2766740356470156,0.31037306803692727
51,0.7,0.30152472350579324,0.19698879099172925,500,0.008809606549260095,0.28425789466924345,0.318791552342343
52,0.7,0.3087210254165156,0.19954551724563946,500,0.008923946823332128,0.29123008964278463,0.32621196119024654
53,0.7,0.3117134916121264,0.20383156090837043,500,0.0091156245230201,0.293846867547007,0.3295801156772458
54,0.7,0.3153020198018513,0.201581688037961,500,0.00901500714944074,0.29763260578894746,0.33297143381475514
55,0.7,0.32675874931562887,0.20289319096551356,500,0.00907365934341469,0.30897437700253605,0.3445431216287217
56,0.7,0.3225741321333399,0.21252773660180824,500,0.009504529322916268,0.30394525466042405,0.34120300960625577
57,0.7,0.318667496393249,0.21392144260971305,500,0.009566857750402767,0.2999164552024596,0.3374185375840384
58,0.7,0.31120779878011,0.20804890455825506,500,0.009304229864732482,0.2929715082452343,0.3294440893149857
59,0.7,0.3057609677695729,0.20451368320930005,500,0.009146129959697045,0.2878345530485667,0.3236873824905791
60,0.7,0.3127623595045872,0.206523205512792,500,0.009235998529155244,0.29465980238744294,0.33086491662173145
61,0.7,0.3145011328727104,0.20948730034846835,500,0.009368556880041812,0.29613876138782846,0.3328635043575924
62,0.7,0.3184044511213133,0.21408773542092663,500,0.009574294591003629,0.2996388337229462,0.33717006851968045
63,0.7,0.31425091815296985,0.21458043966528326,500,0.009596328994667312,0.2954421133234219,0.3330597229825178
64,0.7,0.3178686227144827,0.2082631861623511,500,0.00931381282939421,0.29961354956887004,0.33612369586009533
65,0.7,0.33670983966034934,0.21386744092010798,500,0.009564442721425632,0.3179635319263551,0.35545614739434356
66,0.7,0.31655559893910323,0.21107471589959753,500,0.009439548261659115,0.29805408434625136,0.3350571135319551
67,0.7,0.3162945136732483,0.21181189533935293,500,0.009472515928437281,0.29772838245351124,0.33486064489298534
68,0.7,0.3179957204159767,0.21273950030360486,500,0.009513999683563952,0.2993482810361913,0.33664315979576204
69,0.7,0.31017905086139963,0.2102730739540179,500,0.009403697743980489,0.2917478032831979,0.3286102984396014
70,0.7,0.30189381758850115,0.20972866181405037,500,0.009379350892925619,0.28351028983836696,0.32027734533863533
71,0.7,0.31059563969866616,0.20659628198580932,500,0.009239266608379697,0.29248667714624194,0.3287046022510904
72,0.7,0.3135381586814489,0.20400232527374745,500,0.009123261337602454,0.2956565664597481,0.33141975090314973
73,0.7,0.3167101485644777,0.20548735255788297,500,0.009189673776717831,0.2986983879621108,0.33472190916684463
74,0.7,0.32495698639901904,0.2078662150791266,500,0.009296059742850377,0.3067367093030323,0.34317726349500577
75,0.7,0.3237490663509498,0.21043436597443863,500,0.00941091094241827,0.30530368090381,0.3421944517980896
76,0.7,0.32213846464224094,0.2066170282615933,500,0.009240194410038356,0.30402768359856575,0.34024924568591614
77,0.7,0.316405793337694,0.21633088879852985,500,0.009674611459729211,0.2974435548766247,0.33536803179876323
78,0.7,0.3117371013825075,0.2119385999182239,500,0.009478182329465599,0.2931598640167549,0.33031433874826005
79,0.7,0.318260586513922,0.21620431174275961,500,0.00966895076170733,0.2993094430209756,0.3372117300068683
80,0.7,0.3069109085579324,0.20158176130317262,500,0.009015010425960611,0.2892414881230496,0.3245803289928152
81,0.7,0.29758156721301776,0.1997650513610328,500,0.008933764687440124,0.2800713884256351,0.3150917460004004
82,0.7,0.294469462658193,0.20795012842627636,500,0.009299812461819306,0.2762418302330272,0.31269709508335886
83,0.7,0.2986231840947581,0.19351001403952386,500,0.00865403091438628,0.281661283502561,0.3155850846869552
84,0.7,0.3015710435552711,0.19962661328244707,500,0.008927573548352281,0.2840729994005006,0.31906908771004155
85,0.7,0.2955993369191731,0.19319893569691604,500,0.008640119067978298,0.27866470354593564,0.3125339702924106
86,0.7,0.29764691910637553,0.19841656640569633,500,0.008873458606904762,0.2802549402368422,0.31503889797590884
87,0.7,0.2975715723699916,0.1998715728593525,500,0.008938528473666284,0.2800520565616057,0.3150910881783775
88,0.7,0.30359492982270286,0.2061298371576883,500,0.00921840656151106,0.2855268529621412,0.32166300668326453
89,0.7,0.3019342293864771,0.2039193116062455,500,0.009119548853530534,0.28405991363355726,0.319808545139397
90,0.7,0.30366139541537995,0.20533597426101752,500,0.009182903933475647,0.2856629037057677,0.3216598871249922
91,0.7,0.30952914197556286,0.2119508551519676,500,0.009478730400180222,0.2909508303912096,0.3281074535599161
92,0.7,0.3069718927375582,0.20606398504913473,500,0.00921546156568731,0.28890958806881106,0.32503419740630535
93,0.7,0.3019435914451021,0.20732553951927238,500,0.009271879996738243,0.2837707066514951,0.32011647623870904
94,0.7,0.2973652310637489,0.20473553060357189,500,0.009156051276781506,0.27941937056125715,0.31531109156624065
95,0.7,0.30013777779681333,0.2081197323622904,500,0.009307397380422884,0.2818952789311845,0.3183802766624422
96,0.7,0.30211852607739675,0.2024757213527617,500,0.009054989534761616,0.284370746589264,0.31986630556552953
97,0.7,0.305289065199298,0.20617790906874814,500,0.009220556402729823,0.28721677464994755,0.32336135574864844
98,0.7,0.3055233183043045,0.2076167134364343,500,0.009284901690179221,0.2873249109915532,0.3237217256170558
99,0.7,0.30348551762521375,0.21045505123951022,500,0.009411836015594924,0.2850383190346477,0.3219327162157798
100,0.7,0.3188111059315501,0.2159176410696628,500,0.009656130459463327,0.29988509023100196,0.33773712163209824
101,0.7,0.312001046414566,0.21031336677492096,500,0.00940549969371138,0.2935662670148917,0.3304358258142403
102,0.7,0.5517565918460402,0.21078506464045366,500,0.009426594663554833,0.5332804663054728,0.5702327173866076
103,0.7,0.6436371314926471,0.1784444147095848,500,0.0079802768299159,0.6279957889060119,0.6592784740792823
104,0.7,0.686300585201607,0.16332245304992687,500,0.007304002145433086,0.6719847409965581,0.7006164294066558
105,0.7,0.7008245899021206,0.15644422454379545,500,0.006996398415343353,0.6871116490080477,0.7145375307961935
106,0.7,0.7134153017532758,0.1437916398858876,500,0.006430557627620296,0.7008114088031401,0.7260191947034116
107,0.7,0.725446563685569,0.14020190183475117,500,0.006270019661545122,0.7131573251489406,0.7377358022221975
108,0.7,0.7286121702716633,0.14154611595934818,500,0.006330134744723407,0.7162051061720054,0.7410192343713211
109,0.7,0.7299262177661856,0.1384962101031179,500,0.006193738808333296,0.7177864897018523,0.7420659458305189
110,0.7,0.7361115206213155,0.1368361708132481,500,0.006119499594383908,0.724117301416323,0.7481057398263079
111,0.7,0.7445162903220299,0.13543054276530297,500,0.006056637997058196,0.7326452798477958,0.756387300796264
112,0.7,0.7427909534109506,0.1287472586224074,500,0.0057577524439289774,0.7315057586208498,0.7540761482010514
113,0.7,0.7419176377269706,0.1325967616438921,500,0.00592990745264159,0.7302950191197931,0.7535402563341481
114,0.7,0.7414733042180022,0.1320823166311665,500,0.005906900772258787,0.7298957787043749,0.7530508297316294
115,0.7,0.7406814914830329,0.14206046056409244,500,0.0063531369347247756,0.7282293430909723,0.7531336398750934
116,0.7,0.7365229982165112,0.14399597631946254,500,0.006439695830735364,0.7239011943882699,0.7491448020447525
117,0.7,0.7356359185027753,0.14432989259972007,500,0.006454629020764358,0.7229848456220772,0.7482869913834734
118,0.7,0.7423940144517932,0.13796397915699624,500,0.006169936716828154,0.73030093848681,0.7544870904167764
119,0.7,0.7413754484120582,0.13874711747496568,500,0.006204959727123444,0.7292137273468962,0.7535371694772202
120,0.7,0.7466484850708613,0.138012657031058,500,0.0061721136575362,0.7345511423020904,0.7587458278396323
121,0.7,0.7480463594913211,0.14019042959644534,500,0.006269506607451004,0.7357581265407172,0.7603345924419251
122,0.7,0.7533125365198794,0.13675416844361463,500,0.006115832336927578,0.7413255051395014,0.7652995679002574
123,0.7,0.7538298158854835,0.13359924026803283,500,0.005974739659632972,0.7421193261526029,0.7655403056183641
124,0.7,0.7508676753487815,0.1334410626395708,500,0.005967665741037757,0.7391710504963475,0.7625643002012156
125,0.7,0.7546534060575903,0.13807714418772254,500,0.006174997610855751,0.742550410740313,0.7667564013748677
